,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
7289,10707,-0.6567310618402189,-18.65386564118092,-178.4621138450562,4.0,1.0,-1.0,51.984161923599466,-19866311.639122874,-2114226.2820486007,-1
7313,10733,-2.8436284353724663,-18.653954995835225,-178.46212297158092,4.0,1.0,-1.0,51.983986575125535,-19866312.655082956,-2114236.7804674413,-1
7340,10761,-1.7898059778121933,-18.65406336669966,-178.46213409032657,4.0,1.0,-1.0,51.98377430342407,-19866313.892816063,-2114249.513138127,-1
7345,10767,-1.8530817035543805,-18.65407610012822,-178.46213537771604,4.0,1.0,-1.0,51.98374939013957,-19866314.0361276,-2114251.009210076,-1
7355,10777,-1.631372110409984,-18.654127056491927,-178.46214056297768,4.0,1.0,-1.0,51.98364975235654,-19866314.613348287,-2114256.9961601207,-1
7502,10928,-1.5371643592161492,-18.654674427737056,-178.4621957794516,4.0,1.0,-1.0,51.98258546845682,-19866320.760018047,-2114321.30785426,-1
7547,10974,-0.7364560425207856,-18.65484003535727,-178.4622125910923,4.0,1.0,-1.0,51.98226563929529,-19866322.63148133,-2114340.765451064,-1
7695,11126,-2.6092179906934234,-18.6553374935228,-178.4622634309293,4.0,1.0,-1.0,51.98131098913746,-19866328.2909461,-2114399.2129989923,-1
7848,11284,-0.9824825252267146,-18.655849847321434,-178.4623175929856,4.0,1.0,-1.0,51.980337265487826,-19866334.320238624,-2114459.410849526,-1
7853,11290,-0.7266912376576329,-18.65586908516968,-178.46231964642865,4.0,1.0,-1.0,51.98030089215354,-19866334.54882686,-2114461.671160528,-1
7870,11309,-3.4420243169133755,-18.655920165917774,-178.4623248144936,4.0,1.0,-1.0,51.98020437893138,-19866335.124133218,-2114467.672788114,-1
7897,11338,-4.2194853446605975,-18.6560226307132,-178.4623355605363,4.0,1.0,-1.0,51.98001106867832,-19866336.32037722,-2114479.711684255,-1
7993,11437,-3.687348228356996,-18.65646456271321,-178.462382090493,4.0,1.0,-1.0,51.97918174222014,-19866341.500068307,-2114531.6356837237,-1
8031,11476,-2.0919721528462105,-18.656630930014693,-178.46239924626252,4.0,1.0,-1.0,51.978871399107454,-19866343.40983983,-2114551.182743354,-1
8049,11494,-0.5913966863263339,-18.65674605401497,-178.4624111138969,4.0,1.0,-1.0,51.978657241517794,-19866344.73093885,-2114564.7090646005,-1
8055,11500,-0.6742875287814059,-18.656777989461624,-178.46241436107678,4.0,1.0,-1.0,51.97859792045529,-19866345.09241326,-2114568.461273495,-1
8095,11543,-1.7766521441526493,-18.656943920621984,-178.46243117013955,4.0,1.0,-1.0,51.978290301904046,-19866346.963589568,-2114587.957125406,-1
8153,11601,-6.428430699209003,-18.657217859513267,-178.46245874640334,4.0,1.0,-1.0,51.977784663968116,-19866350.033365212,-2114620.143237812,-1
8154,11602,-1.5936648291531128,-18.65721817517287,-178.4624591825135,4.0,1.0,-1.0,51.97778408291378,-19866350.08191277,-2114620.180325878,-1
8174,11622,-3.1277797722821106,-18.657307289209548,-178.46246819276783,4.0,1.0,-1.0,51.977620191574715,-19866351.084929693,-2114630.650681007,-1
8189,11638,-0.7269159134500569,-18.65737114884147,-178.4624749594793,4.0,1.0,-1.0,51.97750292569708,-19866351.838196572,-2114638.1538011753,-1
8196,11645,-3.5707409641797767,-18.65739007113132,-178.46247667085515,4.0,1.0,-1.0,51.977468207366655,-19866352.02870606,-2114640.3770562266,-1
8201,11651,-1.7667310074912166,-18.65740292706083,-178.4624781463117,4.0,1.0,-1.0,51.977444627013035,-19866352.19295313,-2114641.887550629,-1
8226,11677,-5.83482899316914,-18.65749181415493,-178.46248698692642,4.0,1.0,-1.0,51.97728175651719,-19866353.17708586,-2114652.331252753,-1
8238,11691,-1.1223357179135292,-18.657568519230555,-178.46249533179417,4.0,1.0,-1.0,51.97714144102338,-19866354.10603229,-2114661.3436449375,-1
8243,11696,-3.1280298637054784,-18.657587483117126,-178.46249713484005,4.0,1.0,-1.0,51.977106784012896,-19866354.30674644,-2114663.5717899473,-1
8282,11735,-2.8373961031727504,-18.65770843195329,-178.46250976929753,4.0,1.0,-1.0,51.976886057892436,-19866355.71320781,-2114677.7825718727,-1
8307,11762,-0.6165910708609772,-18.657797707794558,-178.46251926731438,4.0,1.0,-1.0,51.976723478595886,-19866356.77052221,-2114688.271968364,-1
8350,11807,-2.0125651492510315,-18.65798191388618,-178.46253885816273,4.0,1.0,-1.0,51.97638894900138,-19866358.951365475,-2114709.915139241,-1
8357,11814,-3.1737999391259564,-18.658000906045398,-178.4625408009467,4.0,1.0,-1.0,51.97635452902341,-19866359.167635195,-2114712.1466115573,-1
8359,11816,-1.5270407056329989,-18.65800736965718,-178.46254163227258,4.0,1.0,-1.0,51.9763428178785,-19866359.26017797,-2114712.90604979,-1
8375,11833,-5.304921310797682,-18.65805797543293,-178.46254675856247,4.0,1.0,-1.0,51.97625118051019,-19866359.83083395,-2114718.8519463902,-1
8427,11886,-5.615218299089066,-18.65825510745203,-178.4625679796924,4.0,1.0,-1.0,51.975895110048434,-19866362.193159327,-2114742.013876836,-1
8442,11901,-1.4981170907435626,-18.658306287039093,-178.46257384586306,4.0,1.0,-1.0,51.97580290036967,-19866362.846178457,-2114748.0272018593,-1
8522,11981,-4.269318488890349,-18.65853541405891,-178.46259833443975,4.0,1.0,-1.0,51.97539126562333,-19866365.572234344,-2114774.9484112468,-1
8586,12046,-1.0655457143946023,-18.65877811200337,-178.46262467708164,4.0,1.0,-1.0,51.97495735552093,-19866368.504683826,-2114803.4641719386,-1
8607,12068,-2.5528948726707767,-18.658848300033995,-178.4626320589032,4.0,1.0,-1.0,51.974832272854655,-19866369.326424442,-2114811.7109122826,-1
8637,12099,-3.1700812981891886,-18.658944166017488,-178.46264222666346,4.0,1.0,-1.0,51.9746617219671,-19866370.45829434,-2114822.9746883633,-1
8719,12185,-2.211246273648157,-18.659207018140762,-178.46266998782002,4.0,1.0,-1.0,51.974195827022406,-19866373.54865215,-2114853.858537683,-1
8743,12209,-2.832380983799567,-18.65928408783584,-178.46267794151657,4.0,1.0,-1.0,51.974059705694344,-19866374.4340536,-2114862.913862039,-1
8786,12252,-0.5000738788655781,-18.659419198509536,-178.46269212046508,4.0,1.0,-1.0,51.97382159882272,-19866376.01244693,-2114878.788736568,-1
8849,12316,-1.9152030709212795,-18.65963754044009,-178.46271449711162,4.0,1.0,-1.0,51.973438231524604,-19866378.503403828,-2114904.4429226313,-1
8882,12350,-3.987473649082858,-18.659752951876424,-178.4627261799094,4.0,1.0,-1.0,51.97323629895619,-19866379.803926926,-2114918.003256032,-1
8897,12366,-0.8257701726711275,-18.659817306305314,-178.46273304896167,4.0,1.0,-1.0,51.9731239122757,-19866380.568586327,-2114925.564620848,-1
8926,12396,-1.8252348778285068,-18.659926211181467,-178.46274413873894,4.0,1.0,-1.0,51.97293407091002,-19866381.80309469,-2114938.360475513,-1
8928,12398,-3.222601737463947,-18.659932526984417,-178.46274466999358,4.0,1.0,-1.0,51.97292307467524,-19866381.862233683,-2114939.1025554542,-1
8929,12399,-3.049810461102652,-18.659938944153033,-178.46274534275406,4.0,1.0,-1.0,51.97291190345914,-19866381.937125035,-2114939.8565454558,-1
8935,12405,-3.2162025158852434,-18.659958148669862,-178.4627472990749,4.0,1.0,-1.0,51.97287848065298,-19866382.154901676,-2114942.1129946285,-1
9035,12510,-3.242764282058033,-18.660303585163206,-178.46278272549534,4.0,1.0,-1.0,51.97227961199861,-19866386.09855276,-2114982.7003592295,-1
9065,12540,-4.422715367813679,-18.660392457118228,-178.46279184345138,4.0,1.0,-1.0,51.97212624806798,-19866387.113558985,-2114993.1424611136,-1
9074,12549,-5.015158286505312,-18.660430511052386,-178.46279574424594,4.0,1.0,-1.0,51.97206066822128,-19866387.547793448,-2114997.613648971,-1
9125,12602,-4.080603059248233,-18.66066522674561,-178.46282023195485,4.0,1.0,-1.0,51.971657350482026,-19866390.273752734,-2115025.1918435656,-1
9149,12627,-1.4138433993064154,-18.66074777844921,-178.46282905447563,4.0,1.0,-1.0,51.97151598138315,-19866391.255871255,-2115034.891361497,-1
9332,12815,-2.7777141840135755,-18.66134378407014,-178.46289108337632,4.0,1.0,-1.0,51.97050276211576,-19866398.160896894,-2115104.919943766,-1
9339,12822,-1.3978997302046992,-18.66137565522324,-178.46289451648164,4.0,1.0,-1.0,51.970448948541154,-19866398.543068428,-2115108.664700055,-1
9427,12911,-2.49095635673848,-18.66167499822423,-178.46292551796765,4.0,1.0,-1.0,51.969945338851176,-19866401.99413807,-2115143.836558321,-1
9457,12941,-4.9215202656382635,-18.661796501058703,-178.46293788227132,4.0,1.0,-1.0,51.96974186460102,-19866403.370526053,-2115158.112775772,-1
9486,12972,-4.6067095501719,-18.661886277408264,-178.46294717625045,4.0,1.0,-1.0,51.96959186971162,-19866404.40512708,-2115168.6612332766,-1
9487,12973,-12.912030969023366,-18.661885734922627,-178.4629464271054,4.0,0.0,-1.0,51.969592775185454,-19866404.321732633,-2115168.597492789,-1
9524,13013,-0.841665178985977,-18.662008460266247,-178.46296007845143,4.0,1.0,-1.0,51.96938820739797,-19866405.841393523,-2115183.0173693486,-1
9551,13041,-1.9029262629273944,-18.662124027969398,-178.4629718695429,4.0,1.0,-1.0,51.96919607680684,-19866407.153971825,-2115196.5962531804,-1
9562,13053,-2.5473202870518894,-18.662156121474077,-178.46297511022945,4.0,1.0,-1.0,51.969142808679855,-19866407.514723398,-2115200.367152398,-1
9569,13060,-13.94742712382367,-18.662181092011927,-178.46297672026358,4.0,0.0,-1.0,51.9691013893007,-19866407.693951577,-2115203.301122945,-1
9665,13157,-2.9434106669366433,-18.662535644366763,-178.4630139013564,4.0,1.0,-1.0,51.96851575659912,-19866411.832931895,-2115244.960110684,-1
9668,13160,-1.5955082601503818,-18.662535732551266,-178.4630140229559,4.0,1.0,-1.0,51.968515611515606,-19866411.846468292,-2115244.970472148,-1
9728,13220,-0.5383755222358104,-18.662767437335532,-178.46303771951898,4.0,1.0,-1.0,51.968135390731724,-19866414.48435763,-2115272.1952340766,-1
9751,13244,-3.1758610560175384,-18.662818718340066,-178.46304271840054,4.0,1.0,-1.0,51.96805150690034,-19866415.04083058,-2115278.220635359,-1
9804,13300,-2.8915583481868907,-18.66297298723252,-178.46305842526903,4.0,1.0,-1.0,51.967799741755705,-19866416.789311178,-2115296.346889986,-1
9927,13424,-0.6995918102268206,-18.663441035591052,-178.4631061778745,4.0,1.0,-1.0,51.967041247050474,-19866422.1051069,-2115351.341640717,-1
9930,13427,-2.791401987755989,-18.663453699326528,-178.46310729619174,4.0,1.0,-1.0,51.967020836783384,-19866422.22959741,-2115352.829606543,-1
9985,13482,-1.7900025832623214,-18.663613684574198,-178.46312375674736,4.0,1.0,-1.0,51.96676349480549,-19866424.06197808,-2115371.627590983,-1
10054,13553,-1.847193833874826,-18.663830926645836,-178.46314613165939,4.0,1.0,-1.0,51.966415559831155,-19866426.552741893,-2115397.1531796404,-1
10125,13626,-1.427395115793615,-18.664073452054698,-178.4631713744603,4.0,1.0,-1.0,51.9660291810842,-19866429.362757638,-2115425.649557751,-1
10340,13847,-0.5897203251822702,-18.664965226928235,-178.46326622621362,4.0,1.0,-1.0,51.9646270493804,-19866439.92160652,-2115530.4321414614,-1
10408,13918,-0.7207489419376998,-18.66523869558905,-178.4632955584924,4.0,1.0,-1.0,51.96420293495339,-19866443.186860856,-2115562.5645238836,-1
10480,13993,-1.0168772352483302,-18.66553751084427,-178.4633275084504,4.0,1.0,-1.0,51.96374265521718,-19866446.74351391,-2115597.675173217,-1
10494,14007,-0.5076463023351607,-18.665607437331087,-178.463335010832,4.0,1.0,-1.0,51.96363541808751,-19866447.57867521,-2115605.891510846,-1
10510,14025,-1.6769015496017803,-18.665696334263718,-178.46334437464992,4.0,1.0,-1.0,51.96349934803675,-19866448.621050652,-2115616.3368740855,-1
10583,14098,-0.5116293626037987,-18.665944439953137,-178.4633707157822,4.0,1.0,-1.0,51.963121122387754,-19866451.553332083,-2115645.489248032,-1
10627,14144,-1.883888643618775,-18.66607167767633,-178.46338395364342,4.0,1.0,-1.0,51.962928032393386,-19866453.026964057,-2115660.4396741963,-1
10647,14166,-0.6157295388698003,-18.66611634846356,-178.46338872833164,4.0,1.0,-1.0,51.96286038328799,-19866453.558479916,-2115665.688492141,-1
10708,14231,-2.019459492644046,-18.666358558970607,-178.46341374925362,4.0,1.0,-1.0,51.962494859007165,-19866456.343796212,-2115694.1482532,-1
10779,14305,-1.2555434691344092,-18.666620534948624,-178.4634406621952,4.0,1.0,-1.0,51.962101934675964,-19866459.339731164,-2115724.9305050126,-1
10784,14310,-0.9722134511152944,-18.66663334333365,-178.46344198979946,4.0,1.0,-1.0,51.962082788742926,-19866459.487519395,-2115726.4354951093,-1
10858,14387,-0.5470551514592898,-18.666857541493144,-178.46346470175453,4.0,1.0,-1.0,51.961748634969815,-19866462.015802667,-2115752.7788822646,-1
10907,14440,-0.7790830699152593,-18.667030806590915,-178.46348204556526,4.0,1.0,-1.0,51.96149165995212,-19866463.946506843,-2115773.137635032,-1
11075,14614,-1.355002935543098,-18.66760824892622,-178.4635394886776,4.0,1.0,-1.0,51.960643206456545,-19866470.34104486,-2115840.9876054605,-1
11157,14700,-8.293084461500257,-18.66788311282469,-178.46356635374093,4.0,1.0,-1.0,51.96024364764162,-19866473.33165003,-2115873.284430801,-1
11208,14754,-3.2531593465178053,-18.66805599214861,-178.46358415379743,4.0,1.0,-1.0,51.95999376288637,-19866475.313143253,-2115893.5979777277,-1
11240,14786,-1.3030714156200247,-18.668151682123142,-178.46359396902747,4.0,1.0,-1.0,51.9598559223241,-19866476.40576967,-2115904.841683934,-1
11260,14806,-1.893305088563011,-18.66822168608214,-178.46360100984643,4.0,1.0,-1.0,51.95975529549287,-19866477.189550046,-2115913.067251311,-1
11271,14817,-0.5118807598796593,-18.66826633269639,-178.4636056610471,4.0,1.0,-1.0,51.95969121255439,-19866477.707319338,-2115918.3132954356,-1
11389,14935,-0.5839701457082356,-18.668667097327713,-178.463646919758,4.0,1.0,-1.0,51.959119262067354,-19866482.300218027,-2115965.403802426,-1
11394,14940,-8.728408309583529,-18.66867928656836,-178.46364751225076,4.0,1.0,-1.0,51.959101958757856,-19866482.366174016,-2115966.8360601068,-1
11428,14977,-0.5320634323488775,-18.668819772348602,-178.46366292747715,4.0,1.0,-1.0,51.95890292566765,-19866484.08218917,-2115983.3433991596,-1
11452,15002,-8.830106163605931,-18.66892741343664,-178.46367361531526,4.0,1.0,-1.0,51.95875091630205,-19866485.271953866,-2115995.991435375,-1
11500,15051,-9.2528857124164,-18.66916303724554,-178.46369875378196,4.0,1.0,-1.0,51.95841965838463,-19866488.070355177,-2116023.677717062,-1
11512,15063,-0.8116656774384409,-18.66920183275448,-178.46370363322828,4.0,1.0,-1.0,51.958365312430935,-19866488.61353266,-2116028.2362727667,-1
11517,15068,-8.585012122690388,-18.66921407507737,-178.46370430661938,4.0,1.0,-1.0,51.95834817449213,-19866488.688494213,-2116029.6747722398,-1
11535,15086,-2.1086540820981554,-18.669310139426898,-178.4637152220383,4.0,1.0,-1.0,51.958213885994155,-19866489.90359309,-2116040.962545131,-1
11541,15092,-3.5332642850735283,-18.66932283029336,-178.46371648971626,4.0,1.0,-1.0,51.95819617078814,-19866490.044710353,-2116042.4537504036,-1
11544,15096,-8.759086097150202,-18.669341664783932,-178.46371811394974,4.0,1.0,-1.0,51.95816989060131,-19866490.2255192,-2116044.6668454898,-1
11548,15100,-3.158196484667087,-18.66935481710077,-178.46372001754852,4.0,1.0,-1.0,51.95815154661341,-19866490.437426846,-2116046.2122725053,-1
11698,15251,-1.7961370723119217,-18.66987338385148,-178.46377716929317,4.0,1.0,-1.0,51.957433353089066,-19866496.79952996,-2116107.1451356397,-1
11763,15320,-1.9317572749619103,-18.670091190144312,-178.46380109218148,4.0,1.0,-1.0,51.95713464908658,-19866499.4626137,-2116132.7379640066,-1
11770,15328,-2.509933513387068,-18.67012958954386,-178.4638052496838,4.0,1.0,-1.0,51.95708216824005,-19866499.925424743,-2116137.2500006976,-1
11870,15432,-1.0380479569273575,-18.67047549838084,-178.46384296090562,4.0,1.0,-1.0,51.956611855167466,-19866504.123418756,-2116177.8953011655,-1
11887,15450,-2.824521739366673,-18.670526712075425,-178.4638483775876,4.0,1.0,-1.0,51.95654259666208,-19866504.726401035,-2116183.913067176,-1
11903,15467,-2.7317992127073008,-18.670596987314976,-178.4638558703507,4.0,1.0,-1.0,51.956447717366245,-19866505.560491607,-2116192.170626076,-1
11949,15513,-0.7064070280725899,-18.67071845636816,-178.46386890720592,4.0,1.0,-1.0,51.95628414900239,-19866507.01174769,-2116206.443625137,-1
11961,15526,-1.4740675023019776,-18.67077586828447,-178.46387489542488,4.0,1.0,-1.0,51.956207027808894,-19866507.678353176,-2116213.1897109807,-1
12111,15679,-0.8081293486254708,-18.671311991358326,-178.46393067111043,4.0,1.0,-1.0,51.95549270612628,-19866513.88727409,-2116276.1860162904,-1
12130,15698,-1.7088688995715984,-18.671394892855858,-178.46393911146873,4.0,1.0,-1.0,51.955383192999754,-19866514.82685048,-2116285.9272451936,-1
12161,15729,-21.19125119822684,-18.671527644337484,-178.46395108483532,4.0,0.0,-1.0,51.95520835422758,-19866516.15971955,-2116301.5260393135,-1
12235,15807,-1.9500141425151012,-18.671809637908968,-178.46398149340308,4.0,1.0,-1.0,51.954839108151646,-19866519.54478583,-2116334.661376039,-1
12285,15858,-1.6453811962464897,-18.671982427387732,-178.46399916191646,4.0,1.0,-1.0,51.95461430007345,-19866521.511635743,-2116354.964836185,-1
12317,15890,-0.7376836502837705,-18.672065667245317,-178.46400774378606,4.0,1.0,-1.0,51.95450639251703,-19866522.466965094,-2116364.745862316,-1
12401,15978,-1.2945036099677054,-18.672398140653122,-178.46404177337726,4.0,1.0,-1.0,51.95407793340746,-19866526.25512186,-2116403.8129050904,-1
12449,16028,-5.588832309148074,-18.67255114262956,-178.46405717440652,4.0,1.0,-1.0,51.953882125088064,-19866527.969556596,-2116421.791315317,-1
12488,16068,-0.6678653402116197,-18.672672700687627,-178.46407014838215,4.0,1.0,-1.0,51.953727171551684,-19866529.413812954,-2116436.074937369,-1
12491,16071,-20.880730157417474,-18.67267775879991,-178.46406898539607,4.0,0.0,-1.0,51.953720735606105,-19866529.284349937,-2116436.6692886786,-1
12527,16108,-2.1198142687937893,-18.672780991472088,-178.46408125278762,4.0,1.0,-1.0,51.95358958780253,-19866530.64994972,-2116448.7996033393,-1
12543,16124,-21.158306108803803,-18.67281798045849,-178.46408350628224,4.0,0.0,-1.0,51.95354269198742,-19866530.900807593,-2116453.1459814794,-1
12575,16156,-1.2366051785481886,-18.672946641057344,-178.4640985593419,4.0,1.0,-1.0,51.95337996381295,-19866532.57650653,-2116468.2642083303,-1
12578,16159,-0.6274243864738764,-18.672953045943228,-178.46409927792084,4.0,1.0,-1.0,51.95337187890528,-19866532.65649837,-2116469.0168129127,-1
12624,16207,-1.6135909593749602,-18.673061414829203,-178.46411045423213,4.0,1.0,-1.0,51.953235313183534,-19866533.90063965,-2116481.7506772317,-1
12632,16215,-20.98278826660953,-18.673079170380266,-178.4641107073994,4.0,0.0,-1.0,51.95321297893315,-19866533.928822104,-2116483.837040493,-1
12653,16237,-5.626103944808165,-18.673143559576218,-178.4641187648547,4.0,1.0,-1.0,51.95313208266089,-19866534.825773925,-2116491.403084761,-1
12670,16254,-3.19607109362164,-18.67321975230479,-178.4641269983133,4.0,1.0,-1.0,51.95303655378393,-19866535.742318343,-2116500.356105335,-1
12685,16269,-5.088449920034236,-18.67327663716189,-178.4641328427504,4.0,1.0,-1.0,51.95296537189461,-19866536.392918102,-2116507.040358618,-1
12696,16280,-3.1014594932833006,-18.6733147700347,-178.4641370341698,4.0,1.0,-1.0,51.95291772159453,-19866536.859504778,-2116511.521161852,-1
12705,16289,-3.4371993155582463,-18.67335274842763,-178.46414101728826,4.0,1.0,-1.0,51.952870317472836,-19866537.302903496,-2116515.9838139275,-1
12714,16298,-6.218467554981089,-18.673384233516952,-178.46414411180473,4.0,1.0,-1.0,51.95283105841553,-19866537.647383496,-2116519.6834709495,-1
12768,16352,-1.746271294861117,-18.67356188099668,-178.46416325792873,4.0,1.0,-1.0,51.952610231120154,-19866539.778720267,-2116540.5579599584,-1
12825,16411,-3.0357523435629905,-18.67376466141997,-178.46418456235776,4.0,1.0,-1.0,51.95235958023568,-19866542.15031846,-2116564.3857253334,-1
