,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
566,691,-1.0053115802494828,9.65951232086885,138.16475330259163,4.0,4.0,-1.0,POINT (138.1647533025916 9.659512320868849),63.24674823735495,847365.5800290557,1069378.287505917,5
568,693,-2.0429937865274552,9.659512356764123,138.16475328363617,4.0,4.0,-1.0,POINT (138.1647532836362 9.659512356764123),63.246747868885,847365.5779096044,1069378.291460982,5
571,696,-1.376516189682655,9.65950595917788,138.16475267198487,4.0,4.0,-1.0,POINT (138.1647526719849 9.65950595917788),63.24681353890082,847365.5172812797,1069377.5824857543,5
577,703,-0.7018895080104546,9.659493184438588,138.1647514371157,4.0,4.0,-1.0,POINT (138.1647514371157 9.659493184438587),63.24694465628636,847365.3947328385,1069376.1667859114,5
586,712,-0.5219070157126934,9.659486800293603,138.16475081693122,4.0,4.0,-1.0,POINT (138.1647508169312 9.659486800293603),63.247010175437936,847365.3331531727,1069375.4592902288,5
590,716,-0.4871902687058577,9.659474043570018,138.1647495713289,4.0,4.0,-1.0,POINT (138.1647495713289 9.659474043570018),63.2471410821754,847365.2094069663,1069374.0455741822,5
592,718,-0.8123414718656475,9.659467676437831,138.1647489425472,4.0,4.0,-1.0,POINT (138.1647489425472 9.659467676437833),63.24720641389285,847365.1468652517,1069373.3399534256,5
617,743,-0.8366355552378448,9.659423224518342,138.16474453669116,4.0,4.0,-1.0,POINT (138.1647445366912 9.659423224518342),63.247662406076415,847364.7084701788,1069368.413669501,5
620,746,-1.6475049207812351,9.659416851263051,138.164743904552,4.0,4.0,-1.0,POINT (138.164743904552 9.659416851263053),63.24772776649479,847364.6455658302,1069367.7073673708,5
621,747,-1.6847125158694007,9.659416852586949,138.16474390387594,4.0,4.0,-1.0,POINT (138.1647439038759 9.659416852586949),63.247727752917854,847364.645490191,1069367.707513266,5
622,748,-0.4870117557130512,9.6594168099695,138.16474392563913,4.0,4.0,-1.0,POINT (138.1647439256391 9.6594168099695),63.2477281899628,847364.6479250225,1069367.7028167718,5
633,759,-1.2591490154946037,9.659391222541174,138.1647414434634,4.0,4.0,-1.0,POINT (138.1647414434634 9.659391222541174),63.24799055662516,847364.4015002552,1069364.8672026144,5
640,766,-1.2689786120698698,9.659384817560683,138.16474082660602,4.0,4.0,-1.0,POINT (138.164740826606 9.659384817560685),63.24805622079111,847364.34030742,1069364.1574033976,5
647,773,-1.6791852468163315,9.659372021499458,138.16473958639233,4.0,4.0,-1.0,POINT (138.1647395863923 9.659372021499458),63.24818739367765,847364.2171934317,1069362.739337348,5
653,779,-0.5750296841897194,9.659359168075811,138.16473837413946,4.0,4.0,-1.0,POINT (138.1647383741395 9.659359168075813),63.24831913722028,847364.0972103142,1069361.3149485374,5
655,781,-0.4387918346297961,9.659352754744424,138.16473776060684,4.0,4.0,-1.0,POINT (138.1647377606068 9.659352754744425),63.24838486533645,847364.0363913026,1069360.6042280893,5
666,792,-1.8244603839775244,9.659327161943642,138.1647352724591,4.0,4.0,-1.0,POINT (138.1647352724591 9.659327161943642),63.248647114349296,847363.78931565,1069357.7680130417,5
668,794,-1.41205243180527,9.659320737687976,138.16473466474974,4.0,4.0,-1.0,POINT (138.1647346647497 9.659320737687976),63.24871293275737,847363.7291476126,1069357.0560889798,5
670,796,-0.8659873156073316,9.659320718257597,138.16473467467145,4.0,4.0,-1.0,POINT (138.1647346746715 9.659320718257595),63.248713131820296,847363.7302576387,1069357.053947728,5
676,802,-1.7552185362327926,9.659314337729102,138.16473404323762,4.0,4.0,-1.0,POINT (138.1647340432376 9.659314337729102),63.2487784979121,847363.6674381427,1069356.3468410328,5
683,809,-0.7006035029836739,9.659301474058235,138.16473283218417,4.0,4.0,-1.0,POINT (138.1647328321842 9.659301474058235),63.24891026829573,847363.547597202,1069354.9213188747,5
692,818,-1.6452616078587046,9.659282263988354,138.16473097051235,4.0,4.0,-1.0,POINT (138.1647309705124 9.659282263988354),63.24910701623412,847363.3627938954,1069352.7924493514,5
703,829,-1.8488671423572225,9.659269438147804,138.16472973755788,4.0,4.0,-1.0,POINT (138.1647297375579 9.659269438147804),63.24923835578011,847363.2405078285,1069351.3710935186,5
706,832,-1.3890639476241375,9.65925658836941,138.16472851723384,4.0,4.0,-1.0,POINT (138.1647285172338 9.659256588369409),63.24936992307357,847363.1196339882,1069349.9471001248,5
708,834,-0.7804603943584741,9.65925014866697,138.1647279140495,4.0,4.0,-1.0,POINT (138.1647279140495 9.65925014866697),63.24943585184701,847363.0599788917,1069349.233470394,5
710,836,-0.8210770841868259,9.659250150112234,138.16472791331157,4.0,4.0,-1.0,POINT (138.1647279133116 9.659250150112234),63.24943583705135,847363.059896332,1069349.2336296644,5
